,name,prompt,style,class,quality_mos,authenticity_mos,correspondence_mos,quality_std,authenticity_std,correspondence_std
1351,1351.png,A bare kitchen has wood cabinets and white appliances,Fine-grained Detail,Indoor Scenes,42.93054717,44.84347937,49.41222066,0.820069887,0.904827857,1.136708082
1352,1352.png,a fall landscape with a small cottage next to a lake,Fine-grained Detail,Outdoor Scenes,36.37268458,41.82893957,51.9540803,0.74515982,1.045737659,1.337712108
1353,1353.png,a fall landscape with a small cottage next to a lake,Fine-grained Detail,Outdoor Scenes,42.1410854,50.82453432,61.1453001,1.151657844,1.23969436,0.88257995
1354,1354.png,a fall landscape with a small cottage next to a lake,Fine-grained Detail,Outdoor Scenes,46.08134857,47.70606114,46.63204329,0.511309993,0.87509398,0.904827857
1355,1355.png,a fall landscape with a small cottage next to a lake,Fine-grained Detail,Outdoor Scenes,38.64804525,45.60743656,51.77566589,0.685994341,1.276302225,1.431782106
1356,1356.png,a teddy bear on a skateboard in times square,Fine-grained Detail,World Knowledge,36.60503397,38.89440997,39.48866624,0.834210065,1.025978352,1.050062655
1357,1357.png,a teddy bear on a skateboard in times square,Fine-grained Detail,World Knowledge,41.81240325,36.79413207,39.90187124,1.019545823,0.809302638,0.825577947
1358,1358.png,a teddy bear on a skateboard in times square,Fine-grained Detail,World Knowledge,40.95513789,43.50239462,42.34556136,1.014514547,1.147078669,1.08417646
1359,1359.png,a teddy bear on a skateboard in times square,Fine-grained Detail,World Knowledge,34.44156369,29.57447337,33.24897775,0.656946685,0.495594628,0.777544316
1360,1360.png,A blue colored dog,Imagination,Animals,32.80388688,34.01953308,43.50548196,0.759154655,0.812727701,1.174285897
1361,1361.png,A blue colored dog,Imagination,Animals,44.63042536,43.05004818,47.88895792,1.065130473,0.787326515,1.225818738
1362,1362.png,A blue colored dog,Imagination,Animals,35.29022715,39.07111371,45.16469378,0.805681579,0.911267994,1.316894273
1363,1363.png,A blue colored dog,Imagination,Animals,35.36267737,42.14707598,43.29744196,0.638666374,0.898341552,1.056862841
1364,1364.png,A photo of an astronaut riding a horse in the forest.,Imagination,People,39.93186978,38.94804557,41.73607417,0.944513241,0.887041208,0.988086934
1365,1365.png,A photo of an astronaut riding a horse in the forest.,Imagination,People,38.65091468,41.06053876,40.59875944,0.72547625,0.718184846,1.100239208
1366,1366.png,A photo of an astronaut riding a horse in the forest.,Imagination,People,32.97015963,31.60017961,32.71543318,0.994722918,0.76088591,0.837707817
1367,1367.png,A photo of an astronaut riding a horse in the forest.,Imagination,People,38.89375227,42.31896099,44.48679208,0.686332741,0.910465468,1.070606758
1368,1368.png,A bicycle on top of a boat,Imagination,Vehicles,36.53568358,38.17552795,37.82090629,0.898341552,0.758395279,0.707106781
1369,1369.png,A bicycle on top of a boat,Imagination,Vehicles,40.98273495,42.40919327,43.3450532,1.039989878,1.105012503,1.260743306
1370,1370.png,A bicycle on top of a boat,Imagination,Vehicles,39.87197026,45.2179305,41.44082053,0.87526103,1.017392608,0.857492926
1371,1371.png,A bicycle on top of a boat,Imagination,Vehicles,42.75351709,44.55380318,45.68652822,1.031095483,0.940324692,0.944513241
1372,1372.png,a sword slicing through a loaf of bread,Imagination,Artifacts,40.93015923,39.40970891,37.16136789,0.936585812,1.145931017,1.136708082
1373,1373.png,a sword slicing through a loaf of bread,Imagination,Artifacts,43.12861142,38.76666376,35.45532806,1.039989878,0.705036186,0.801314709
1374,1374.png,a sword slicing through a loaf of bread,Imagination,Artifacts,36.01945394,35.22639109,36.97689523,0.764719113,0.786397516,0.707106781
1375,1375.png,a sword slicing through a loaf of bread,Imagination,Artifacts,44.87923493,44.34299653,41.75484233,0.88257995,0.864504726,1.119210248
1376,1376.png,an orange wearing a cowboy hat,Imagination,Produce & Plants,35.80887869,33.35942817,34.3360837,0.751903902,0.768533197,0.820782682
1377,1377.png,an orange wearing a cowboy hat,Imagination,Produce & Plants,44.37409441,36.91888104,36.7472234,1.089422831,1.089422831,0.787326515
1378,1378.png,an orange wearing a cowboy hat,Imagination,Produce & Plants,43.26525601,38.12001189,38.25344119,1.031095483,0.718184846,0.834210065
1379,1379.png,an orange wearing a cowboy hat,Imagination,Produce & Plants,34.19955952,34.14752012,32.52459444,0.732695097,0.671038298,0.785905248
1380,1380.png,A bowl of soup that looks like a monster with tofu says deep learning,Imagination,Food & Beverage,34.03744201,36.95836089,38.63539131,0.671038298,0.834210065,1.076055174
1381,1381.png,A bowl of soup that looks like a monster with tofu says deep learning,Imagination,Food & Beverage,36.73464395,36.12672672,37.63765304,0.74515982,0.786397516,1.067872126
1382,1382.png,A bowl of soup that looks like a monster with tofu says deep learning,Imagination,Food & Beverage,35.99639839,45.43300138,39.97588572,0.85498196,1.357241785,1.276302225
1383,1383.png,A bowl of soup that looks like a monster with tofu says deep learning,Imagination,Food & Beverage,41.98580282,42.28403538,45.3448121,0.991189256,0.910465468,0.940324692
1384,1384.png,a drawing of a series of musical notes wrapped around the Earth,Imagination,Illustrations,42.08660642,44.48512215,42.85477429,1.031095483,0.998683344,0.97872097
1385,1385.png,a drawing of a series of musical notes wrapped around the Earth,Imagination,Illustrations,42.18175381,41.14847483,42.00945326,1.097578408,0.994134847,1.167293065
1386,1386.png,a drawing of a series of musical notes wrapped around the Earth,Imagination,Illustrations,39.26545768,41.41504748,42.21311181,0.970319776,1.056309365,1.031662486
1387,1387.png,a drawing of a series of musical notes wrapped around the Earth,Imagination,Illustrations,38.80752322,37.70476813,41.29986713,0.666666667,0.657836255,0.87509398
1388,1388.png,a small kitchen with a white goat in it,Imagination,Indoor Scenes,41.14200439,41.55832726,37.54186841,1.00524938,1.00524938,0.618346942
1389,1389.png,a small kitchen with a white goat in it,Imagination,Indoor Scenes,44.84095497,44.55645004,51.21736296,0.944513241,0.933302004,1.23969436
1390,1390.png,a small kitchen with a white goat in it,Imagination,Indoor Scenes,45.51616326,41.57779219,43.17558342,0.945905303,0.834210065,0.923380517
1391,1391.png,a small kitchen with a white goat in it,Imagination,Indoor Scenes,40.9312996,40.09447372,42.28173502,1.014514547,1.020835571,0.917662935
1392,1392.png,A large city fountain that has milk instead of water. Several cats are leaning into the fountain.,Imagination,Outdoor Scenes,35.90206738,42.92865963,43.80688368,0.618346942,0.991189256,1.089422831
1393,1393.png,A large city fountain that has milk instead of water. Several cats are leaning into the fountain.,Imagination,Outdoor Scenes,43.15509106,42.66529569,41.20646218,1.348488433,1.164157703,1.149624907
1394,1394.png,A large city fountain that has milk instead of water. Several cats are leaning into the fountain.,Imagination,Outdoor Scenes,40.37671732,40.19206284,41.85118469,0.998683344,0.887041208,1.039989878
1395,1395.png,A large city fountain that has milk instead of water. Several cats are leaning into the fountain.,Imagination,Outdoor Scenes,41.20006993,44.85660036,43.93463015,0.923548145,1.313893371,1.039989878
1396,1396.png,an elephant walking on the Great Wall,Imagination,World Knowledge,41.8531236,44.08522351,43.97184827,1.151657844,1.417930293,1.380312703
1397,1397.png,an elephant walking on the Great Wall,Imagination,World Knowledge,36.49073633,34.66260087,33.18229699,1.00524938,0.732695097,0.615698763
1398,1398.png,an elephant walking on the Great Wall,Imagination,World Knowledge,40.33807063,39.03731843,43.68616519,0.567130873,0.911267994,0.864504726
1399,1399.png,an elephant walking on the Great Wall,Imagination,World Knowledge,35.23216533,34.93427048,42.42830773,0.669113158,0.671038298,1.019545823
1400,1400.png,A photo of a panda made of water.,Style & Format,Animals,38.98521925,41.28779384,44.69482265,0.816496581,0.958190302,1.046296728
1401,1401.png,A photo of a panda made of water.,Style & Format,Animals,40.78939021,41.53838637,44.59959118,0.933302004,0.994134847,1.039989878
1402,1402.png,A photo of a panda made of water.,Style & Format,Animals,35.88843827,34.87032995,35.81679879,0.917662935,0.907485213,1.056309365
1403,1403.png,A photo of a panda made of water.,Style & Format,Animals,36.90761415,39.61295854,37.19022912,0.657836255,0.998683344,0.587142949
1404,1404.png,"a portrait of a man wearing sunglasses and a business suit, painting in pop art style",Style & Format,People,47.2177476,41.57780532,49.88455883,1.046296728,0.764719113,1.196486083
1405,1405.png,"a portrait of a man wearing sunglasses and a business suit, painting in pop art style",Style & Format,People,47.75578367,46.90869584,49.47709196,1.218281793,0.901590537,1.105012503
1406,1406.png,"a portrait of a man wearing sunglasses and a business suit, painting in pop art style",Style & Format,People,42.4987566,39.39386549,46.66962352,1.031095483,0.745355992,1.017392608
1407,1407.png,"a portrait of a man wearing sunglasses and a business suit, painting in pop art style",Style & Format,People,48.24243676,43.00980952,49.08893536,1.218281793,1.069923755,1.218281793
1408,1408.png,a cartoon of a train going to the moon,Style & Format,Vehicles,37.459308,41.80897803,50.82967482,0.970319776,0.923548145,1.308876577
1409,1409.png,a cartoon of a train going to the moon,Style & Format,Vehicles,40.94788515,40.78730835,48.50352584,0.988086934,0.809302638,1.031095483
1410,1410.png,a cartoon of a train going to the moon,Style & Format,Vehicles,46.41003499,48.35536171,48.97085081,0.511309993,0.671038298,0.805681579
1411,1411.png,a cartoon of a train going to the moon,Style & Format,Vehicles,43.72985645,43.35773245,49.373837,1.089422831,1.08417646,1.332784975
1412,1412.png,A spaceship made of cardboard.,Style & Format,Artifacts,50.46941787,47.55304796,49.56397505,0.988086934,0.994722918,0.85498196
1413,1413.png,A spaceship made of cardboard.,Style & Format,Artifacts,44.05021891,43.11227104,44.0099929,0.830697586,0.991189256,0.84016805
1414,1414.png,A spaceship made of cardboard.,Style & Format,Artifacts,48.490482,46.20411481,50.82979377,1.218281793,1.277332747,1.281446551
1415,1415.png,A spaceship made of cardboard.,Style & Format,Artifacts,37.32657513,43.96230955,40.45061063,0.852241626,0.923380517,1.020835571
1416,1416.png,A photo of a lotus flower made of water. ,Style & Format,Produce & Plants,41.48102305,48.03121025,50.73759769,0.87191394,1.218281793,1.119210248
1417,1417.png,A photo of a lotus flower made of water. ,Style & Format,Produce & Plants,44.12488783,50.63026333,46.99452605,0.940324692,0.713282504,1.099042646
1418,1418.png,A photo of a lotus flower made of water. ,Style & Format,Produce & Plants,42.23046942,40.97048967,41.25172868,0.910465468,0.809302638,0.834210065
1419,1419.png,A photo of a lotus flower made of water. ,Style & Format,Produce & Plants,40.9862724,41.51598272,44.8182416,1.067872126,1.118687619,1.313893371
1420,1420.png,a painting of the food of china,Style & Format,Food & Beverage,43.16972407,48.97878592,49.95339382,0.955133866,1.301820588,1.174285897
1421,1421.png,a painting of the food of china,Style & Format,Food & Beverage,40.18998003,41.31025423,44.17222957,0.923548145,0.85498196,0.71228712
1422,1422.png,a painting of the food of china,Style & Format,Food & Beverage,44.18228734,44.91838765,47.62044655,1.011628298,1.070606758,1.313893371
1423,1423.png,a painting of the food of china,Style & Format,Food & Beverage,43.90424591,50.72445801,47.30478738,0.933302004,1.361114095,1.099042646
1424,1424.png,"an emoji of a baby penguin wearing a blue hat, red gloves, green shirt, and yellow pants",Style & Format,Illustrations,42.24223143,44.64804511,51.19918298,0.716350399,1.046296728,1.386969434
1425,1425.png,"an emoji of a baby penguin wearing a blue hat, red gloves, green shirt, and yellow pants",Style & Format,Illustrations,42.25645377,40.66813362,41.24107628,1.08417646,1.020835571,1.048530021
1426,1426.png,"an emoji of a baby penguin wearing a blue hat, red gloves, green shirt, and yellow pants",Style & Format,Illustrations,43.62277211,41.84523359,41.64250505,1.046296728,0.966545667,1.151657844
1427,1427.png,"an emoji of a baby penguin wearing a blue hat, red gloves, green shirt, and yellow pants",Style & Format,Illustrations,46.71577279,43.3313919,43.71948314,0.994722918,1.116070802,0.945905303
1428,1428.png,an oil painting of a tree and a building,Style & Format,Arts,40.37409646,45.69627508,48.82812296,0.737468406,0.944513241,1.446411167
1429,1429.png,an oil painting of a tree and a building,Style & Format,Arts,37.39299787,38.1696171,44.92560533,1.050062655,0.737468406,0.998683344
1430,1430.png,an oil painting of a tree and a building,Style & Format,Arts,45.68682294,41.46938932,50.06867857,1.099042646,1.00524938,1.348488433
1431,1431.png,an oil painting of a tree and a building,Style & Format,Arts,39.80379865,44.01873682,47.94743971,0.936585812,0.88257995,1.046296728
1432,1432.png,a painting of a white country home with a wrap-around porch,Style & Format,Outdoor Scenes,38.91811428,44.26867322,49.2725924,0.685994341,1.046296728,1.118033989
1433,1433.png,a painting of a white country home with a wrap-around porch,Style & Format,Outdoor Scenes,41.88031512,43.3966628,50.3878885,0.933458638,0.830697586,1.209610638
1434,1434.png,a painting of a white country home with a wrap-around porch,Style & Format,Outdoor Scenes,47.36766674,51.30611337,53.52908729,0.830697586,1.119210248,1.145931017
1435,1435.png,a painting of a white country home with a wrap-around porch,Style & Format,Outdoor Scenes,39.22765326,44.94589346,47.22095324,0.887041208,0.753937035,0.933302004
1436,1436.png,Downtown Shanghai at sunrise. detailed ink wash.,Style & Format,World Knowledge,34.72279467,41.06262015,40.87520677,0.751903902,0.898341552,0.809302638
1437,1437.png,Downtown Shanghai at sunrise. detailed ink wash.,Style & Format,World Knowledge,42.37120863,46.34498623,40.60731387,1.182103388,1.273205652,0.998364676
1438,1438.png,Downtown Shanghai at sunrise. detailed ink wash.,Style & Format,World Knowledge,46.23674488,46.56943484,47.85495242,1.099042646,1.051314966,1.046296728
1439,1439.png,Downtown Shanghai at sunrise. detailed ink wash.,Style & Format,World Knowledge,44.56691419,43.31806723,49.71740076,0.887041208,1.056862841,1.436369693
1440,1440.png,a cartoon of a dog saying "I see what you did there",Writing & Symbols,Animals,40.58349563,37.75256409,33.59443381,0.988086934,1.119210248,0.785905248
1441,1441.png,a cartoon of a dog saying "I see what you did there",Writing & Symbols,Animals,43.25510477,43.10626324,44.47939092,1.147078669,1.151657844,1.29269201
1442,1442.png,a cartoon of a dog saying "I see what you did there",Writing & Symbols,Animals,38.95410495,35.24667934,37.08756666,1.050062655,0.653376296,0.834210065
1443,1443.png,a cartoon of a dog saying "I see what you did there",Writing & Symbols,Animals,40.24818404,41.34784702,39.8953748,0.994134847,0.998364676,1.025978352
1444,1444.png,the word 'HELLO' on a girl's face,Writing & Symbols,People,32.73687515,30.29498141,27.6925807,0.837707817,0.76088591,0.514495755
1445,1445.png,the word 'HELLO' on a girl's face,Writing & Symbols,People,40.16692245,38.16079656,39.55867331,1.119210248,1.119210248,1.050062655
1446,1446.png,the word 'HELLO' on a girl's face,Writing & Symbols,People,34.21849088,28.42854931,30.73669813,1.128576187,0.477566933,0.76088591
1447,1447.png,the word 'HELLO' on a girl's face,Writing & Symbols,People,39.25547821,34.31673861,35.21040819,0.998683344,0.656946685,0.732695097
1448,1448.png,a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Writing & Symbols,Vehicles,46.09216285,50.43823016,52.91948675,0.998683344,1.089422831,1.431782106
1449,1449.png,a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Writing & Symbols,Vehicles,47.86068817,40.77280549,49.50827733,1.225818738,0.963381843,1.164157703
1450,1450.png,a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Writing & Symbols,Vehicles,47.1469355,52.43590045,51.40612695,1.225818738,1.35627198,1.35627198
1451,1451.png,a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Writing & Symbols,Vehicles,44.25412078,45.43264285,49.81178917,0.825577947,0.827170192,1.196486083
1452,1452.png,A sign that says Deep Learning,Writing & Symbols,Artifacts,38.08543374,39.54378626,38.71205514,0.87526103,1.076055174,1.071152847
1453,1453.png,A sign that says Deep Learning,Writing & Symbols,Artifacts,41.51787889,44.55413156,44.27494067,0.910465468,1.017392608,1.095445115
1454,1454.png,A sign that says Deep Learning,Writing & Symbols,Artifacts,35.70509746,38.20306412,36.49190332,0.751903902,0.923548145,0.85498196
1455,1455.png,A sign that says Deep Learning,Writing & Symbols,Artifacts,45.83279664,48.59207693,42.07837102,0.945905303,0.988086934,1.182103388
1456,1456.png,the word 'APPLE' on an apple,Writing & Symbols,Produce & Plants,40.73001578,43.17354914,38.90930102,0.988086934,1.080935268,1.054092553
1457,1457.png,the word 'APPLE' on an apple,Writing & Symbols,Produce & Plants,39.95171145,42.09180238,39.72748412,0.779863536,1.039989878,1
1458,1458.png,the word 'APPLE' on an apple,Writing & Symbols,Produce & Plants,42.51135341,40.22898861,35.60566712,1.080935268,0.907485213,0.933458638
1459,1459.png,the word 'APPLE' on an apple,Writing & Symbols,Produce & Plants,40.38666297,42.09758084,36.4872487,0.967906042,1.056309365,0.87191394
1460,1460.png,"Two cups of coffee, one with latte art of the words ""LOVE"" written in one. The other has latte art of the words ""PEACE"" written in the other.",Writing & Symbols,Food & Beverage,40.04654331,38.899511,38.74258857,1.020835571,1.025978352,1.145931017
1461,1461.png,"Two cups of coffee, one with latte art of the words ""LOVE"" written in one. The other has latte art of the words ""PEACE"" written in the other.",Writing & Symbols,Food & Beverage,39.23683716,34.45838129,39.09406981,0.705036186,0.820069887,1.025978352
1462,1462.png,"Two cups of coffee, one with latte art of the words ""LOVE"" written in one. The other has latte art of the words ""PEACE"" written in the other.",Writing & Symbols,Food & Beverage,39.78141613,41.12306115,40.60199006,0.998683344,1.17727011,1.190974833
1463,1463.png,"Two cups of coffee, one with latte art of the words ""LOVE"" written in one. The other has latte art of the words ""PEACE"" written in the other.",Writing & Symbols,Food & Beverage,35.6198463,35.29111197,39.13352462,1.105012503,0.933458638,1.054092553
1464,1464.png,the word 'START',Writing & Symbols,Illustrations,32.86509145,35.43327565,29.85157974,0.615698763,1.151657844,0.685994341
1465,1465.png,the word 'START',Writing & Symbols,Illustrations,43.48755644,41.46500515,42.3875212,1.031095483,0.967906042,1.039989878
1466,1466.png,the word 'START',Writing & Symbols,Illustrations,40.72634568,40.31910666,35.50007159,1.165287405,1.076055174,0.895080773
1467,1467.png,the word 'START',Writing & Symbols,Illustrations,40.36222276,37.84975442,34.97373743,0.788068926,0.640723276,0.864504726
1468,1468.png,"a yellow wall with 'Hello, world.' written on it",Writing & Symbols,Indoor Scenes,40.92286588,42.61414807,41.69464224,1.067872126,0.991189256,1.056309365
1469,1469.png,"a yellow wall with 'Hello, world.' written on it",Writing & Symbols,Indoor Scenes,38.79790549,39.54130469,39.27966385,0.973328527,0.881917104,0.825577947
1470,1470.png,"a yellow wall with 'Hello, world.' written on it",Writing & Symbols,Indoor Scenes,45.4704719,45.10924916,43.30871171,0.888523317,0.84016805,1.031095483
1471,1471.png,"a yellow wall with 'Hello, world.' written on it",Writing & Symbols,Indoor Scenes,44.30801712,46.34751527,44.95675086,1.095445115,1.020262551,1.046296728
1472,1472.png,a store front with 'Grassy Meadow' written on it,Writing & Symbols,Outdoor Scenes,42.92166852,43.84734555,41.21498239,1.128576187,0.923380517,1.048530021
1473,1473.png,a store front with 'Grassy Meadow' written on it,Writing & Symbols,Outdoor Scenes,39.25430802,43.15898518,39.56758168,1.076055174,1.380312703,0.998683344
1474,1474.png,a store front with 'Grassy Meadow' written on it,Writing & Symbols,Outdoor Scenes,43.035573,45.09047198,44.71260606,0.801314709,0.837707817,0.904827857
1475,1475.png,a store front with 'Grassy Meadow' written on it,Writing & Symbols,Outdoor Scenes,46.32998413,51.759939,48.80159186,1.020262551,1.071152847,0.988086934
1476,1476.png,A green sign that says "Very Deep Learning" and is at the edge of the Grand Canyon.,Writing & Symbols,World Knowledge,40.08472312,45.19771886,44.83747664,0.552506251,0.683985568,0.768533197
1477,1477.png,A green sign that says "Very Deep Learning" and is at the edge of the Grand Canyon.,Writing & Symbols,World Knowledge,40.90993577,42.96110327,47.95213075,0.85498196,0.933458638,1.108183277
1478,1478.png,A green sign that says "Very Deep Learning" and is at the edge of the Grand Canyon.,Writing & Symbols,World Knowledge,42.28197577,44.39966044,43.13714785,1.069923755,0.933302004,0.910465468
1479,1479.png,A green sign that says "Very Deep Learning" and is at the edge of the Grand Canyon.,Writing & Symbols,World Knowledge,37.30833438,38.80177858,47.87023098,0.759154655,1.025978352,0.955133866
1480,1480.png,Four cats surrounding a dog,Quantity,Animals,35.76348406,38.1947794,35.33816455,0.787326515,1.119210248,0.87191394
1481,1481.png,Four cats surrounding a dog,Quantity,Animals,41.21698015,45.5416381,40.15236824,0.988086934,1.391704748,1.025978352
1482,1482.png,Four cats surrounding a dog,Quantity,Animals,34.59717741,38.89624671,36.03140317,0.766964989,0.809302638,0.85498196
1483,1483.png,Four cats surrounding a dog,Quantity,Animals,38.44394025,39.19168176,40.8375848,0.745355992,0.911267994,1.100239208
1484,1484.png,three children on a couch,Quantity,People,42.04300969,42.1769708,42.83387675,1.00524938,0.988086934,1.23969436
1485,1485.png,three children on a couch,Quantity,People,33.85148401,40.42609383,42.1729724,0.692482609,1.050062655,1.105012503
1486,1486.png,three children on a couch,Quantity,People,40.73415743,36.9213864,49.19715395,1.100239208,0.85498196,1.260743306
1487,1487.png,three children on a couch,Quantity,People,33.98728037,36.86379649,38.49011889,0.74515982,0.833508753,0.825577947
1488,1488.png,two motorcycles facing each other,Quantity,Vehicles,36.87322303,28.74765473,39.61106668,0.788068926,0.501631326,1.078769062
1489,1489.png,two motorcycles facing each other,Quantity,Vehicles,36.30795913,39.12177494,39.52022956,0.764719113,0.998683344,0.944513241
1490,1490.png,two motorcycles facing each other,Quantity,Vehicles,43.40143866,44.84714485,44.12217939,0.994722918,0.96123702,0.895080773
1491,1491.png,two motorcycles facing each other,Quantity,Vehicles,37.63653575,39.86520711,41.22794718,0.621260744,0.998683344,0.933302004
1492,1492.png,two red balls on a table,Quantity,Artifacts,49.35533327,53.47464128,46.91214981,0.933458638,1.123902974,0.895080773
1493,1493.png,two red balls on a table,Quantity,Artifacts,40.78996642,43.92858829,46.07669327,0.988086934,1.386969434,0.944513241
1494,1494.png,two red balls on a table,Quantity,Artifacts,35.48908562,36.25949908,41.59630607,0.751903902,0.732084498,1.00524938
1495,1495.png,two red balls on a table,Quantity,Artifacts,45.45889244,46.21088503,50.57677048,1.050062655,1.046296728,1.00524938
1496,1496.png,ten red apples,Quantity,Produce & Plants,39.74387761,36.59108519,41.98854784,1.048530021,0.812727701,1.164157703
1497,1497.png,ten red apples,Quantity,Produce & Plants,36.23171542,36.34961541,33.1305026,0.787326515,0.713282504,0.696692268
1498,1498.png,ten red apples,Quantity,Produce & Plants,46.32714736,46.3966097,43.77937549,0.96123702,1.234376041,1.116070802
1499,1499.png,ten red apples,Quantity,Produce & Plants,43.72449229,40.28270113,45.85581965,0.988086934,0.745355992,1.276302225
1500,1500.png,three green peppers,Quantity,Food & Beverage,45.04206255,43.21567355,44.1339171,1.070606758,1.019545823,0.923380517
1501,1501.png,three green peppers,Quantity,Food & Beverage,38.4102895,35.15325564,37.95725419,0.942809042,0.805681579,1.048530021
1502,1502.png,three green peppers,Quantity,Food & Beverage,34.78530581,37.39245065,36.58705259,0.751903902,0.812727701,0.787326515
1503,1503.png,three green peppers,Quantity,Food & Beverage,42.41814429,37.35209485,37.46326809,1.019545823,0.809302638,0.994134847
1504,1504.png,three small yellow boxes,Quantity,Illustrations,41.17270541,38.54766192,42.15018005,1.067872126,1.078769062,0.951453182
1505,1505.png,three small yellow boxes,Quantity,Illustrations,40.9531291,40.7345014,37.23679435,0.936585812,1.039989878,1.089422831
1506,1506.png,three small yellow boxes,Quantity,Illustrations,43.72962207,47.45820077,42.48251844,1.231174023,1.273205652,0.991189256
1507,1507.png,three small yellow boxes,Quantity,Illustrations,39.40079431,38.20591274,45.07658762,0.944513241,0.936585812,1.317893055
1508,1508.png,two pianos next to each other,Quantity,Indoor Scenes,42.85895008,46.9936356,44.91689625,0.87191394,1.394538218,0.940324692
1509,1509.png,two pianos next to each other,Quantity,Indoor Scenes,50.14394404,50.13372422,50.44082973,1.225818738,1.105012503,1.105012503
1510,1510.png,two pianos next to each other,Quantity,Indoor Scenes,43.25741644,45.54166439,43.1121029,0.864504726,0.940324692,0.97872097
1511,1511.png,two pianos next to each other,Quantity,Indoor Scenes,44.03650115,42.312073,47.30870915,1.273205652,1.00524938,0.998683344
1512,1512.png,a tennis court with three yellow cones on it,Quantity,Outdoor Scenes,50.61948168,49.17778638,47.14518969,1.089422831,0.955133866,0.887041208
1513,1513.png,a tennis court with three yellow cones on it,Quantity,Outdoor Scenes,42.40111238,45.55085955,43.99695969,0.864504726,0.825577947,0.940324692
1514,1514.png,a tennis court with three yellow cones on it,Quantity,Outdoor Scenes,37.92024621,40.77019743,42.58569289,0.825577947,0.74515982,0.910465468
1515,1515.png,a tennis court with three yellow cones on it,Quantity,Outdoor Scenes,32.6307926,35.59461718,39.34830816,0.704792186,0.716350399,1.154700538
1516,1516.png,Times Square with thousands of dogs running around,Quantity,World Knowledge,40.13250526,41.45406231,46.13063094,1.020835571,1.00524938,1.020262551
1517,1517.png,Times Square with thousands of dogs running around,Quantity,World Knowledge,40.34183609,39.40463058,45.22098147,0.788068926,0.779863536,0.768533197
1518,1518.png,Times Square with thousands of dogs running around,Quantity,World Knowledge,36.99235431,39.21293925,48.80791646,0.809302638,0.942809042,1.136708082
1519,1519.png,Times Square with thousands of dogs running around,Quantity,World Knowledge,39.11742249,40.82194794,42.53428645,0.942809042,1.020835571,0.976328005
1520,1520.png,view of a giraffe and a zebra in the middle of a field,Perspective,Animals,40.09221023,41.42799477,46.38031936,0.988086934,0.933302004,1.051314966
1521,1521.png,view of a giraffe and a zebra in the middle of a field,Perspective,Animals,35.45603126,34.22932561,38.51126523,0.933458638,1.028991511,0.936585812
1522,1522.png,view of a giraffe and a zebra in the middle of a field,Perspective,Animals,34.58769099,38.61930523,41.96755668,0.766964989,0.970319776,1.014514547
1523,1523.png,view of a giraffe and a zebra in the middle of a field,Perspective,Animals,38.42103801,39.78990633,40.95633452,0.745355992,0.970319776,0.933302004
1524,1524.png,two people facing each other,Perspective,People,38.10111463,34.94435399,43.94539966,0.779863536,0.656946685,0.988086934
1525,1525.png,two people facing each other,Perspective,People,38.57074906,37.41591223,41.31941166,0.816496581,0.812727701,0.994134847
1526,1526.png,two people facing each other,Perspective,People,43.59388078,34.23887283,43.40817555,0.988086934,0.87509398,1.080935268
1527,1527.png,two people facing each other,Perspective,People,33.81314392,36.49756007,42.54101432,0.84016805,0.976328005,1.019545823
1528,1528.png,an overhead view of a pickup truck with boxes in its flatbed,Perspective,Vehicles,42.54615148,44.18172603,45.57946105,0.991189256,1.108183277,0.837707817
1529,1529.png,an overhead view of a pickup truck with boxes in its flatbed,Perspective,Vehicles,42.50197298,45.81113701,41.7625425,0.966545667,1.070606758,0.998364676
1530,1530.png,an overhead view of a pickup truck with boxes in its flatbed,Perspective,Vehicles,33.85845202,39.43502985,33.89926639,0.683985568,1.099042646,0.76088591
1531,1531.png,an overhead view of a pickup truck with boxes in its flatbed,Perspective,Vehicles,40.09839161,42.02285733,40.07080891,1.165287405,1.105012503,0.967906042
1532,1532.png,view of a clock tower from above,Perspective,Artifacts,38.23304847,37.68045607,37.11737303,1.025978352,0.852241626,1.043185168
1533,1533.png,view of a clock tower from above,Perspective,Artifacts,37.46416878,36.57756373,37.12544112,0.788068926,0.812727701,0.732084498
1534,1534.png,view of a clock tower from above,Perspective,Artifacts,37.4093821,39.24332151,42.49604182,0.686332741,0.942809042,1.134261746
1535,1535.png,view of a clock tower from above,Perspective,Artifacts,44.99320484,42.83345042,45.07984372,1.276302225,1.134261746,1.187655807
1536,1536.png,a cross-section view of a walnut,Perspective,Produce & Plants,43.03657483,42.69253751,42.87885137,0.87191394,0.85498196,0.97872097
1537,1537.png,a cross-section view of a walnut,Perspective,Produce & Plants,43.80998523,40.44449305,44.28623273,1.429022485,1.055641551,1.409553867
1538,1538.png,a cross-section view of a walnut,Perspective,Produce & Plants,51.28192303,53.46567527,48.38445273,1.293709477,1.4509525,1.429022485
1539,1539.png,a cross-section view of a walnut,Perspective,Produce & Plants,43.93938855,46.42587417,44.93499253,0.895080773,1.065130473,1.108183277
